section	nodeId	change	title	why	implFiles
trade	9864-166123 -> 13006-319384	RETARGET	Skai > Trade > Trench > Trackers > Wallets - empty 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/AlphaTrackerModal.tsx
trade	9864-168286 -> 13006-319525	RETARGET	Skai > Trade > Trench > Trackers > Wallets Manager 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/AlphaTrackerModal.tsx
trade	9864-173336 -> 13006-319762	RETARGET	Skai > Trade > Trench > Trackers > Live trades 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9864-174108 -> 13006-320262	RETARGET	Skai > Trade > Trench > Trackers > KOLs 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9864-176271 -> 13006-320736	RETARGET	Skai > Trench > Trackers > Live trades 1VH (375x812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9864-167663 -> 13006-321307	RETARGET	Skai > Trade > Trench > Trackers > Wallets - add wallet 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/AlphaTrackerModal.tsx
trade	9864-167289 -> 13006-321483	RETARGET	Skai > Trade > Trench > Trackers > X accounts - empty 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/KOLsPanel.tsx
trade	9864-169745 -> 13006-321618	RETARGET	Skai > Trade > Trench > Trackers > X accounts - Popular 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/KOLsPanel.tsx
trade	9864-173056 -> 13006-321865	RETARGET	Skai > Trade > Trench > Trackers > X accounts - My list 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/KOLsPanel.tsx
trade	9864-168845 -> 13006-322042	RETARGET	Frame 270	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9223-83974 -> 13006-322144	RETARGET	Frame 429	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8371-28144 -> 13006-322486	RETARGET	Right menu - General	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	8371-28272 -> 13006-322583	RETARGET	Right menu - Toasts - display	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9864-177344 -> 13006-322697	RETARGET	Right menu - Toasts - display	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9878-185872 -> 13006-322818	RETARGET	Right menu - Toasts - misc	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9878-185990 -> 13006-322932	RETARGET	Right menu - Toasts - one click	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9878-186492 -> 13006-323041	RETARGET	Right menu - Layout	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4363-35865 -> 13006-323170	RETARGET	Right menu - Layout	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9900-108215 -> 13006-323311	RETARGET	Right menu - Metrics	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4367-37354 -> 13006-323466	RETARGET	Right menu - Row	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4367-37974 -> 13006-323585	RETARGET	Right menu - Row	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9878-187392 -> 13006-323808	RETARGET	One click trade settings - Init selected	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	4367-37809 -> 13006-323891	RETARGET	Colour picker - on:click	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9861-110534 -> 13006-323899	RETARGET	Colour picker - on:click	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9892-87850 -> 13006-323907	RETARGET	Skai > Trade > Trench > One-click trade settings - modal off  1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/OneClickTradeModal.tsx
trade	9892-89548 -> 13006-325359	RETARGET	Skai > Trade > Trench > One-click trade settings - modal buy 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/OneClickTradeModal.tsx
trade	9892-91176 -> 13006-326818	RETARGET	Skai >  Trade > Trench - One-click trade settings - modal sell 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TrenchRedesign.tsx
trade	9893-92991 -> 13006-328333	RETARGET	Skai > > Trade > Trench - actual 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/TradeTerminal.tsx
trade	9893-94731 -> 13006-329764	RETARGET	Skai > > Trade > Trench > Display settings 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/TradeTerminal.tsx
trade	9893-96368 -> 13006-331324	RETARGET	Skai > Trade > Trench > Blacklist 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/discover/BlacklistModal.tsx
trade	9896-98005 -> 13006-332803	RETARGET	Skai > Trade > Trench > Hotkeys 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/discover/HotkeysMenu.tsx
trade	9896-99730 -> 13006-334343	RETARGET	Skai > Trade > Trench > Alerts - toggle off 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/discover/AlertsModal.tsx
trade	9896-101351 -> 13006-335797	RETARGET	Skai > Trade > Trench > Alerts - toggle on 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/discover/AlertsModal.tsx
trade	9896-102883 -> 13006-337291	RETARGET	Skai > Trade > Trench > Snipe settings 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9896-104373 -> 13006-338795	RETARGET	Skai > Trade > Trench > Filters 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/discover/FiltersPanel.tsx
trade	9915-86377 -> 13006-340306	RETARGET	Skai > Trade > Trench > Discover - Top 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/discover/DiscoverScreen.tsx
trade	9917-105922 -> 13006-341272	RETARGET	Skai > Trade > Trench > Discover - Trending 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/discover/DiscoverScreen.tsx
trade	9917-107895 -> 13006-342238	RETARGET	Skai > Trade > Trench > Discover - DEX Scanner 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/discover/DiscoverScreen.tsx
trade	9917-109612 -> 13006-342940	RETARGET	Skai > Trade > Trench > Discover - Live 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/discover/DiscoverScreen.tsx
trade	9917-111548 -> 13006-343527	RETARGET	Skai > Trade > Trench > Discover - Live - display settings 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/discover/DiscoverScreen.tsx
trade	9917-112346 -> 13006-344161	RETARGET	Skai > Trade > Trench > Trackers > Wallets - empty 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/AlphaTrackerModal.tsx
trade	9917-114503 -> 13006-344352	RETARGET	Skai > Trade > Trench > Trackers > X accounts - empty 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/KOLsPanel.tsx
trade	9917-114860 -> 13006-344538	RETARGET	Skai > Trade > Trench > Trackers > Wallets Manager 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/AlphaTrackerModal.tsx
trade	9917-116641 -> 13006-344822	RETARGET	Skai > Trade > Trench > Trackers > Live trades 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-121108 -> 13006-345358	RETARGET	Skai > Trench > Trackers > Live trades 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-118201 -> 13006-345991	RETARGET	Skai > Trade > Trench > Trackers > KOLs 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-115051 -> 13006-346515	RETARGET	Skai > Trade > Trench > Trackers > X accounts - Popular 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/KOLsPanel.tsx
trade	9917-115557 -> 13006-346820	RETARGET	Skai > Trade > Trench > Trackers > Wallets - add wallet 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/AlphaTrackerModal.tsx
trade	9917-116925 -> 13006-347046	RETARGET	Skai > Trade > Trench > Trackers > X accounts - My list 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/KOLsPanel.tsx
trade	9917-123181 -> 13006-347281	RETARGET	Pulse card - Intel - Boost status expanded	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-123317 -> 13006-347417	RETARGET	Pulse card - Intel - Boost status	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-123453 -> 13006-347553	RETARGET	Charity	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-123485 -> 13006-347585	RETARGET	Creator rewards	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-123520 -> 13006-347620	RETARGET	Market lighthouse	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-124445 -> 13006-347742	RETARGET	Market lighthouse > sample selection	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-123642 -> 13006-347864	RETARGET	Token preview	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-123809 -> 13006-347909	RETARGET	BTC chart	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-123846 -> 13006-347946	RETARGET	SOL chart	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-123883 -> 13006-347983	RETARGET	Boost status ALT	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-123906 -> 13006-348006	RETARGET	Boost status	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-123929 -> 13006-348029	RETARGET	Boost status 50%	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-123954 -> 13006-348054	RETARGET	Boost status - more info.	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-123998 -> 13006-348098	RETARGET	PnL Tracker	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-124025 -> 13006-348125	RETARGET	BASE chart	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-124062 -> 13006-348162	RETARGET	Alpha Tracker	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-137886 -> 13006-348426	RETARGET	Charity	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-137918 -> 13006-348458	RETARGET	Creator rewards	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-137953 -> 13006-348493	RETARGET	Market lighthouse	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-138197 -> 13006-348615	RETARGET	Token preview	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-138878 -> 13006-348660	RETARGET	Market lighthouse > sample selection	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-138242 -> 13006-348782	RETARGET	BTC chart	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-138279 -> 13006-348819	RETARGET	SOL chart	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-138316 -> 13006-348856	RETARGET	Boost status ALT	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-138339 -> 13006-348879	RETARGET	Boost status	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-138362 -> 13006-348902	RETARGET	Boost status 50%	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-138387 -> 13006-348927	RETARGET	Boost status - more info.	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-138431 -> 13006-348971	RETARGET	PnL Tracker	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-138458 -> 13006-348998	RETARGET	BASE chart	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9933-138495 -> 13006-349035	RETARGET	Alpha Tracker	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9917-124672 -> 13006-349299	RETARGET	Skai > Trade > Nav bar 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trade/TradeNav.tsx
trade	9917-125841 -> 13006-350388	RETARGET	Skai > Launch > Sample token 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/TradeTerminal.tsx
trade	9917-127190 -> 13006-351379	RETARGET	Skai > Launch > new token 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TokenTradeDetail.tsx
trade	9917-128993 -> 13006-352370	RETARGET	Skai > Trade > Nav bar 1VH (768 x 1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trade/TradeNav.tsx
trade	9917-132465 -> 13006-353851	RETARGET	Skai > Launch > Sample token 1VH (768 x 1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/TradeTerminal.tsx
trade	9917-134047 -> 13006-355256	RETARGET	Skai > Launch > new token 1VH (768 x 1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/pages/trade/TokenTradeDetail.tsx
trade	9934-139059 -> 13006-356662	RETARGET	Pulse card - Intel - Boost status	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9934-139212 -> 13006-356801	RETARGET	Pulse card - Intel - Boost status expanded	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
trade	9934-147629 -> 13006-356941	RETARGET	Skai > Trade > Trench > Trackers > Wallets Manager - import wallet 1VH (375 x 812px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/AlphaTrackerModal.tsx
trade	9934-147866 -> 13006-357209	RETARGET	Skai > Trade > Trench > Trackers > Wallets Manager - import wallet 1VH (768x1024px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	src/components/trench-redesign/trade/AlphaTrackerModal.tsx
wallet	3118-25311 -> 13008-26952	RETARGET	Directory	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	3153-19883 -> 13008-26957	RETARGET	Directory	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	3163-21310 -> 13008-26962	RETARGET	Directory	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	7916-116336 -> 13008-26967	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	7916-116334 -> 13008-26969	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	3118-25314 -> 13008-26971	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	3153-19886 -> 13008-26973	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	8045-104354 -> 13008-26975	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	8045-104352 -> 13008-26977	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	7892-17796 -> 13008-26979	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	7892-18410 -> 13008-26981	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	3163-21313 -> 13008-26983	RETARGET	Breakpoint	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	3118-25969 -> 13008-26985	RETARGET	Skai > Wallet > continue on web > home 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx
wallet	8490-38711 -> 13008-27159	RETARGET	Quick actions - expanded - select favourite items	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	7920-116951 -> 13008-27250	RETARGET	Quick actions - expanded - select favourite items	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	3153-19889 -> 13008-27341	RETARGET	Skai > Wallet > continue on web > home 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx
wallet	3163-21315 -> 13008-27515	RETARGET	Skai > Wallet > continue on web > home 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx
wallet	3166-24676 -> 13008-27689	RETARGET	Skai > Wallet > continue on web > home > account 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/pages/wallet/WalletAccountRoute.tsx
wallet	3167-25811 -> 13008-27781	RETARGET	Skai > Wallet > continue on web > home > account > logout 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/shell/TopHeader.tsx
wallet	3167-25382 -> 13008-27879	RETARGET	Skai > Wallet > continue on web > home > account > edit 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/pages/wallet/WalletAccountRoute.tsx
wallet	3163-21998 -> 13008-27989	RETARGET	Skai > Wallet > continue on web > home > notifications 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/shell/panels/NotificationsPanel.tsx
wallet	3164-22754 -> 13008-28216	RETARGET	Skai > Wallet > continue on web > home > notifications - settings 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/shell/panels/NotificationsPanel.tsx
wallet	3165-23175 -> 13008-28402	RETARGET	Skai > Wallet > continue on web > home > notifications - sample notification 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/shell/panels/NotificationsPanel.tsx
wallet	3163-21620 -> 13008-28453	RETARGET	Skai > Wallet > continue on web > home > streaks 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/components/wallet/dashboard/StreakBanner.tsx
wallet	7541-162009 -> 13008-28652	RETARGET	Streak card - Coral ALT	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	
wallet	3124-2302 -> 13008-28694	RETARGET	Skai > Wallet > continue on web > home >  buy 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/components/OnRampModal.tsx
wallet	3145-2711 -> 13008-28765	RETARGET	Skai > Wallet > continue on web > home >  swap 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/components/SwapModal.tsx
wallet	3153-20193 -> 13008-28886	RETARGET	Skai > Wallet > continue on web > home > chart 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/components/PortfolioChart.tsx
wallet	3161-4184 -> 13008-29014	RETARGET	Skai > Wallet > continue on web > home > bridge 1VH (1440 x 900px)	Same title, new node-id: the frame was REBUILT, not deleted. Repoint the catalog row and KEEP its implFiles/status/verifiedAt -- the code still implements it.	modules/skai-wallet/src/components/BridgeModal.tsx
